name,id
oculus_q4b_sessionless:oemconfig_fbns_enabled,4629992991991595008
oculus_q4b_sessionless:oemconfig_integration,6935836001206272000
oculus_q4b_sessionless:oemconfig_reboot_delay_ms,4630274466971058176
oculus_q4b_sessionless:offline_privacy_pages_bundle_url,4630555941945671680
oculus_q4b_sessionless:offline_privacy_pages_enabled,4629992991992119296
oculus_q4b_sessionless:platform_attestation_enabled,4629992991988645888
oculus_q4b_sessionless:q4b_3p_store_apps_unblock,4629992991992971264
oculus_q4b_sessionless:q4b_3pm_session_timeout_v2,4629992991992840192
oculus_q4b_sessionless:q4b_3psm_launch_mini_nux_on_end_enabled,4629992991992709120
oculus_q4b_sessionless:q4b_3psm_session_timeout,4629992991992315904
oculus_q4b_sessionless:q4b_default_ve_uninstall_disabled,6935836001204568064
oculus_q4b_sessionless:q4b_device_1p_password_complexity,4629992991990546432
oculus_q4b_sessionless:q4b_device_shared_mode_remote_end_session,4629992991990677504
oculus_q4b_sessionless:q4b_disable_meta_ai,4629992991990939648
oculus_q4b_sessionless:q4b_dont_use_all_ca_certs_for_wifi,4629992991994019840
oculus_q4b_sessionless:q4b_file_management,4629992991991726080
oculus_q4b_sessionless:q4b_file_management_retry_server_error,4629992991992512512
oculus_q4b_sessionless:q4b_lca_admin_config_enabled,4629992991990022144
oculus_q4b_sessionless:q4b_max_time_to_lock,4629992991991136256
oculus_q4b_sessionless:q4b_meta_ai_admin_control,4629992991991070720
oculus_q4b_sessionless:q4b_nux_skip_reboot,4629992991990415360
oculus_q4b_sessionless:q4b_policy_device,4629992991991463936
oculus_q4b_sessionless:q4b_remote_launch,4629992991992774656
oculus_q4b_sessionless:q4b_shared_mode_evolution,4629992991990480896
oculus_q4b_sessionless:q4b_sm_media_exclusion,4629992991993692160
oculus_q4b_sessionless:q4b_ve_oemconfig_mitigation,6935836001207975936
oculus_q4b_sessionless:q4b_xr_account_removal_allowlist,4629992991992184832
oculus_q4b_sessionless:required_apps_post_ota_blocking_updates_enabled,4629992991990611968
oculus_q4b_sessionless:required_apps_processing_timeout_millis,4630274466967519232
oculus_q4b_sessionless:rsys_disable_video_subscriptions_q4b,4629992991992053760
oculus_q4b_sessionless:shared_mode_guardian_integrated,4629992991991398400
oculus_q4b_sessionless:should_dismiss_post_ota_dialog_on_error,6935836001208238080
oculus_q4b_sessionless:social_platform_control_enabled,6935836001202470912
oculus_q4b_sessionless:social_restricted_learn_more_link,4630555941942460416
oculus_q4b_sessionless:stylus_settings_enabled,4629992991994216448
oculus_q4b_sessionless:telemetry_enabled,4629992991988383744
oculus_q4b_sessionless:workrooms_mma_block_enabled,6935836001203322880
oculus_q4b_shared_mode_features:activity_migration_enabled,4630000566433021952
oculus_q4b_shared_mode_features:aosp_screen_refactor_enabled,4630000566431842304
oculus_q4b_shared_mode_features:app_collections_enabled,4630000566432628736
oculus_q4b_shared_mode_features:bluetooth_accessibility_enabled,4630000566431580160
oculus_q4b_shared_mode_features:browser_app_visible,4630000566431973376
oculus_q4b_shared_mode_features:casting_enabled,4630000566431514624
oculus_q4b_shared_mode_features:controller_free_enabled,4630000566431776768
oculus_q4b_shared_mode_features:controller_free_enabled_by_default,6935843575647109120
oculus_q4b_shared_mode_features:custom_settings_enabled,4630000566431449088
oculus_q4b_shared_mode_features:device_in_shared_mode_mini_nux_notif_disabled,4630000566432104448
oculus_q4b_shared_mode_features:files_manager_enabled_3pmdm,4630000566433218560
oculus_q4b_shared_mode_features:flight_mode_enabled,4630000566431645696
oculus_q4b_shared_mode_features:flight_mode_stationary_boundary_enabled,4630000566431907840
oculus_q4b_shared_mode_features:full_passthrough_feature_enabled,4630000566434004992
oculus_q4b_shared_mode_features:hide_end_session_button,4630000566434201600
oculus_q4b_shared_mode_features:hide_eye_tracking_for_shared_mode_enabled,4630000566433153024
oculus_q4b_shared_mode_features:hms_navigator_enabled,4630000566434136064
oculus_q4b_shared_mode_features:hms_remove_legal_notices_from_sm_identityless,4630000566434398208
oculus_q4b_shared_mode_features:hms_shared_mode_login_mira,4630000566433808384
oculus_q4b_shared_mode_features:hms_span_enabled,4630000566434070528
oculus_q4b_shared_mode_features:kiosk_dui_enabled,4630000566431383552
oculus_q4b_shared_mode_features:link_enabled,4630000566432366592
oculus_q4b_shared_mode_features:mini_nux_no_hops,4630000566434267136
oculus_q4b_shared_mode_features:no_internet_shared_mode_enabled,4630000566433087488
oculus_q4b_shared_mode_features:passcode_ui_standardization_enabled,6935843575647436800
oculus_q4b_shared_mode_features:passthrough_enabled_by_default,4630000566431711232
oculus_q4b_shared_mode_features:passthrough_enabled_by_default_ga,6935843575647174656
oculus_q4b_shared_mode_features:platformized_telemetry_enabled,4630000566432825344
oculus_q4b_shared_mode_features:q4b_additional_locked_settings,6935843575647567872
oculus_q4b_shared_mode_features:q4b_files_manager_enabled,4630000566432563200
oculus_q4b_shared_mode_features:q4b_horizon_os_rebrand_day30,4630000566432169984
oculus_q4b_shared_mode_features:q4b_quest_link_locked_setting,4630000566433939456
oculus_q4b_shared_mode_features:q4b_settings_merge_enabled,6935843575646191616
oculus_q4b_shared_mode_features:q4b_shared_mode_app_icon_caching_enabled,4630000566432038912
oculus_q4b_shared_mode_features:q4b_theme_setting_enabled,4630000566432956416
oculus_q4b_shared_mode_features:remove_session_reboot,4630000566432759808
oculus_q4b_shared_mode_features:session_inactivity_control_enabled,4630000566433546240
oculus_q4b_shared_mode_features:single_page_consents_enabled,6935843575647305728
oculus_q4b_shared_mode_features:stationary_boundary_enabled_by_default,6935843575647043584
oculus_q4b_shared_mode_features:toast_notification_disabled,6935843575645995008
oculus_q4b_shared_mode_features:uniform_identity_warning_msg_compatible_with_mde,4630000566433284096
oculus_q4b:q4b_mdm_mixed_mode,4629996729146540032
oculus_settings_sessionless:enable_security_setting_style_and_name_changes,4630005784548540416
oculus_settings_sessionless:oculus_bioauth_ui_feature_enabled,4630005784548278272
oculus_settings_sessionless:security_settings_quality_improvements,4630005784548474880
oculus_settings_sessionless:security_settings_without_device_lock_toggle,4630005784548409344
oculus_settings_sessionless:settings_remove_saved_password,4630005784548671488
oculus_settings_sessionless:settings_warn_about_saved_credentials_on_passcode_removal,4630005784548737024
oculus_shared_deviceconfig_sessionless:aidl_async_fetch_delay_millis,4630279648845430784
oculus_shared_deviceconfig_sessionless:async_fetch_delay_millis,4630279648844382208
oculus_shared_deviceconfig_sessionless:change_safety_test_event_log_delay_millis,4630279648845955072
oculus_shared_deviceconfig_sessionless:change_safety_test_event_log_delay_millis_v2,4630279648846413824
oculus_shared_deviceconfig_sessionless:client_cache_v2,4629998173867474944
oculus_shared_deviceconfig_sessionless:client_cache_v2_allowlist,4630561123820830720
oculus_shared_deviceconfig_sessionless:client_cache_v2_packages,4630561123820306432
oculus_shared_deviceconfig_sessionless:disable_v4_params_map,4629998173869965312
oculus_shared_deviceconfig_sessionless:enable_client_cache_v2,4629998173867278336
oculus_shared_deviceconfig_sessionless:enable_sync_fetch_on_init,4629998173867540480
oculus_shared_deviceconfig_sessionless:fetch_batch_delay_millis,4630279648844644352
oculus_shared_deviceconfig_sessionless:inline_config_registration,6935841183083593728
oculus_shared_deviceconfig_sessionless:is_employee,4629998173869441024
oculus_shared_deviceconfig_sessionless:limit_client_cache_v2_packages,6935841183080513536
oculus_shared_deviceconfig_sessionless:limit_client_cache_v2_to_allowlist,6935841183081037824
oculus_shared_deviceconfig_sessionless:limit_no_params_map_subscribe_to_allowlist,6935841183081758720
oculus_shared_deviceconfig_sessionless:limit_react_native_ota_packages,6935841183080316928
oculus_shared_deviceconfig_sessionless:limit_use_aidl_for_config_change_notifications_to_allowlist,4629998173868654592
oculus_shared_deviceconfig_sessionless:limit_use_consistent_api_to_allowlist,6935841183082610688
oculus_shared_deviceconfig_sessionless:log_canary_exposures_sync,4629998173869113344
oculus_shared_deviceconfig_sessionless:log_change_safety_test_event_with_low_latency,4629998173869375488
oculus_shared_deviceconfig_sessionless:log_change_safety_test_event_with_low_latency_v2,4629998173869572096
oculus_shared_deviceconfig_sessionless:logging_rate_freshness,4630842598796689408
oculus_shared_deviceconfig_sessionless:max_fetch_batch_size,4630279648844578816
oculus_shared_deviceconfig_sessionless:no_params_map_subscribe,4629998173867999232
oculus_shared_deviceconfig_sessionless:no_params_map_subscribe_allowlist,4630561123821551616
oculus_shared_deviceconfig_sessionless:should_get_device_api_wait_only_for_service_connection,4629998173869506560
oculus_shared_deviceconfig_sessionless:should_log_change_safety_test_event,4629998173869309952
oculus_shared_deviceconfig_sessionless:should_log_change_safety_test_event_v2,4629998173869637632
oculus_shared_deviceconfig_sessionless:should_run_mdcc_needle_check,4629998173868785664
oculus_shared_deviceconfig_sessionless:sync_fetch_package_blocklist,4630561123821027328
oculus_shared_deviceconfig_sessionless:time_since_device_boot_millis_for_sync_fetch,4630279648844447744
oculus_shared_deviceconfig_sessionless:use_aidl_for_config_change_notifications,6935841183082217472
oculus_shared_deviceconfig_sessionless:use_aidl_for_config_change_notifications_allowlist,4630561123822010368
oculus_shared_deviceconfig_sessionless:use_consistent_api,4629998173868982272
oculus_shared_deviceconfig_sessionless:use_consistent_api_allowlist,4630561123822272512
oculus_shared_os_services_sessionless:arvr_gk_nimble_disable_emm,4629996857467404288
oculus_shared_os_services_sessionless:arvr_gk_nimble_fast_acquisition,4629996857474547712
oculus_shared_os_services_sessionless:arvr_gk_nimble_iobt_v81,4629996857473236992
oculus_shared_os_services_sessionless:arvr_gk_nimble_low_drop_threshold,4629996857468321792
oculus_shared_os_services_sessionless:arvr_gk_nimble_new_runtime_upsampler,4629996857473368064
oculus_shared_os_services_sessionless:arvr_gk_nimble_pinch_release_occlusion_offset,4629996857473433600
oculus_shared_os_services_sessionless:arvr_gk_nimble_use_statsd_telemetry,4629996857467273216
oculus_shared_os_services_sessionless:arvr_gk_nimble_use_statsd_telemetry_iobt,4629996857467338752
oculus_shared_os_services_sessionless:arvr_gk_nimble_use_velocity_extrapolator_for_emm,4629996857467207680
oculus_shared_os_services_sessionless:arvr_gk_nimble_v78,4629996857463799808
oculus_shared_os_services_sessionless:arvr_gk_nimble_v81_models,4629996857473302528
oculus_shared_os_services_sessionless:arvr_gk_ofi_enable_phones,4629996857464586240
oculus_shared_os_services_sessionless:captionservice_use_corrected_timestamps,4629996857475203072
oculus_shared_os_services_sessionless:cloud_backup_launch_check_enabled,4629996857469566976
oculus_shared_os_services_sessionless:crcs_devchoice,4629996857468649472
oculus_shared_os_services_sessionless:crcs_dynamic_battery_saver_target_watts,4630841282399371264
oculus_shared_os_services_sessionless:crcs_enable_dynamic_battery_saver,4629996857469173760
oculus_shared_os_services_sessionless:crcs_gpu_dvfs_allowlist,4630559807423250432
oculus_shared_os_services_sessionless:crcs_mr_quest3_upclock,4629996857469370368
oculus_shared_os_services_sessionless:crcs_offline_cpus_during_suspend,4629996857470025728
oculus_shared_os_services_sessionless:crcs_power_mitigations,4630559807422464000
oculus_shared_os_services_sessionless:crcs_system_modes,6935839866676183040
oculus_shared_os_services_sessionless:crcs_unpin_all_cores_app_allowlist,4630559807422398464
oculus_shared_os_services_sessionless:crcs_xr2g1_prime_core_app_allowlist,4630559807422332928
oculus_shared_os_services_sessionless:gk_appsafety_accounts_helper_new_auth_tokens,6935839866680442880
oculus_shared_os_services_sessionless:gk_consumer_pha_service_aosp,4629996857459933184
oculus_shared_os_services_sessionless:hzos_a14_mediaprojection_enabled,4629996857461768192
oculus_shared_os_services_sessionless:hzos_app_launch_log_transition_aborts,4629996857460391936
oculus_shared_os_services_sessionless:hzos_connectivity_probe,4629996857464651776
oculus_shared_os_services_sessionless:hzos_crcs_volumetric_window_resource_mgr_enable_window_fps,4629996857466421248
oculus_shared_os_services_sessionless:hzos_gaze_scene_understanding,4629996857465634816
oculus_shared_os_services_sessionless:hzos_picture_in_picture_enabled,4629996857464193024
oculus_shared_os_services_sessionless:hzos_security_zygote_partitioning_policy,4630559807419645952
oculus_shared_os_services_sessionless:hzos_set_acoustics_enabled,4629996857459998720
oculus_shared_os_services_sessionless:hzos_volumetric_persistence_enabled,4629996857460850688
oculus_shared_os_services_sessionless:hzos_volumetric_secure_layer_enabled,4629996857462030336
oculus_shared_os_services_sessionless:hzos_wifi_telemetry_research,4629996857460523008
oculus_shared_os_services_sessionless:managed_meta_account_internal_users,4629996857458950144
oculus_shared_os_services_sessionless:mhos_wifi_on_during_doze,4629996857459343360
oculus_shared_os_services_sessionless:oc_bug_reporter_worlds,4629996857475268608
oculus_shared_os_services_sessionless:oculus_anchor_smoother_additional_translational_offset_per_meter_m,4630841282396946432
oculus_shared_os_services_sessionless:oculus_anchor_smoother_angular_speed_dead_zone_rad_s,4630841282400288768
oculus_shared_os_services_sessionless:oculus_anchor_smoother_linear_speed_dead_zone_m_s,4630841282400354304
oculus_shared_os_services_sessionless:oculus_anchor_smoother_max_angular_offset_rad,4630841282400419840
oculus_shared_os_services_sessionless:oculus_anchor_smoother_max_pullback_rotation_rad,4630841282400485376
oculus_shared_os_services_sessionless:oculus_anchor_smoother_max_pullback_translation_m,4630841282400550912
oculus_shared_os_services_sessionless:oculus_anchor_smoother_max_translation_offset_m,4630841282400616448
oculus_shared_os_services_sessionless:oculus_arvr_system_state_event,4629996857461178368
oculus_shared_os_services_sessionless:oculus_attitude_filter_type,4630278332446670848
oculus_shared_os_services_sessionless:oculus_bioauth_ui_feature_enabled,4629996857474678784
oculus_shared_os_services_sessionless:oculus_bug_reporter_controller_hints,4629996857461964800
oculus_shared_os_services_sessionless:oculus_bug_reporter_controller_thumbstick,4629996857460457472
oculus_shared_os_services_sessionless:oculus_compositor_space_manager,4629996857476055040
oculus_shared_os_services_sessionless:oculus_cv_aec_tuning_preset_index,4630278332445425664
oculus_shared_os_services_sessionless:oculus_deprecate_device_model_override,4629996857463275520
oculus_shared_os_services_sessionless:oculus_enable_app_freezer,4629996857461702656
oculus_shared_os_services_sessionless:oculus_enable_si_aec_for_gtk_slot,4629996857463668736
oculus_shared_os_services_sessionless:oculus_enable_si_aec_for_ht_muxmode,4629996857463603200
oculus_shared_os_services_sessionless:oculus_enable_si_aec_for_iot_slot,4629996857463537664
oculus_shared_os_services_sessionless:oculus_ft_proxy_audio_provider_killsw,4629996857467011072
oculus_shared_os_services_sessionless:oculus_lockscreen_migrate_to_vwr,4629996857460719616
oculus_shared_os_services_sessionless:oculus_mobile_perfstream_gpu_metric,4629996857475792896
oculus_shared_os_services_sessionless:oculus_mobile_perfstream_gpu_metric_sample_rate_ms,4630278332452569088
oculus_shared_os_services_sessionless:oculus_mobile_perfstream_gpu_significance_threshold,4630841282406055936
oculus_shared_os_services_sessionless:oculus_mobile_pflog_app_filter_enabled,4629996857473040384
oculus_shared_os_services_sessionless:oculus_mobile_pflog_logging_always_on,4629996857473171456
oculus_shared_os_services_sessionless:oculus_mobile_pflog_target_app_names,4630559807426527232
oculus_shared_os_services_sessionless:oculus_mobile_telemetry_log_train_version,4629996857464979456
oculus_shared_os_services_sessionless:oculus_mr_passthrough_v3_ab,4629996857465110528
oculus_shared_os_services_sessionless:oculus_mr_passthrough_v3_universe,4629996857465176064
oculus_shared_os_services_sessionless:oculus_no_focused_window_anr_timeout_ms,4630278332439003136
oculus_shared_os_services_sessionless:oculus_project_catapult_enabled,4629996857462095872
oculus_shared_os_services_sessionless:oculus_sessions_standalone_app,4629996857466486784
oculus_shared_os_services_sessionless:oculus_si_aec_saturation_weight_for_gtk_slot,4630841282394521600
oculus_shared_os_services_sessionless:oculus_si_aec_saturation_weight_for_ht_muxmode,4630841282394456064
oculus_shared_os_services_sessionless:oculus_si_aec_saturation_weight_for_iot_slot,4630841282394390528
oculus_shared_os_services_sessionless:oculus_telemetry_add_screenstate,6935839866676051968
oculus_shared_os_services_sessionless:oculus_telemetry_add_sensorlock,6935839866673823744
oculus_shared_os_services_sessionless:oculus_telemetry_curl_timeout_s,4630278332444770304
oculus_shared_os_services_sessionless:oculus_telemetry_dynamic_statsd_allowlist,4629996857465765888
oculus_shared_os_services_sessionless:oculus_telemetry_sessions_time_spent_pose_data,6935839866673954816
oculus_shared_os_services_sessionless:oculus_telemetry_sessions_time_spent_timeout,6935839866673561600
oculus_shared_os_services_sessionless:oculus_telemetry_statsd_collection_frequency,4630278332446146560
oculus_shared_os_services_sessionless:oculus_vros_pulsar_fw_update_attempt_delay,4629996857463472128
oculus_shared_os_services_sessionless:oculus_vwr_lifecycle_resource_optout,4630559807417155584
oculus_shared_os_services_sessionless:ot_detection_score_threshold,4630841282406383616
oculus_shared_os_services_sessionless:ot_enable_detection_frequency_change,4629996857473826816
oculus_shared_os_services_sessionless:ot_num_detections_with_high_frequency,4630278332450471936
oculus_shared_os_services_sessionless:ot_run_slow_detection_every_n_frames,4630278332450406400
oculus_shared_os_services_sessionless:package_integrity_roomsdb_killswitch,4629996857475727360
oculus_shared_os_services_sessionless:scene_ebad_enable_objects_surfaces_metrics,4629996857461833728
oculus_shared_os_services_sessionless:scene_ebad_object_surfaces_metrics_scan_end_only,4629996857461899264
oculus_shared_os_services_sessionless:single_panel_mediaprojection_blockedactivities,4630559807418990592
oculus_shared_os_services_sessionless:single_panel_mediaprojection_blocklist,4630559807417876480
oculus_shared_os_services_sessionless:skip_notification_permission_check,6935839866673233920
oculus_shared_os_services_sessionless:surface_keyboard_enable,4629996857465962496
oculus_shared_os_services_sessionless:sysprops_area_usage_event_threshold_bytes,4630278332442869760
oculus_shared_os_services_sessionless:sysprops_area_usage_reporting,4629996857466093568
oculus_shared_os_services_sessionless:vrdriver_use_hz_interstitial_cb,4629996857460916224
oculus_shared_os_services_sessionless:vrs_extended_interstitial_broadcast_enabled,4629996857460064256
oculus_shared_os_services_sessionless:xr_spc_advanced_dogfooding_enable,4629996857467142144
oculus_shared_os_services_sessionless:xr_spc_enable,6935839866676641792
oculus_shared_os_services_sessionless:xr_spc_package_allowlist,4630559807416434688
oculus_systemshell_experiments_sessionless:oculus_vrshell_shellstate_refactor,4630011549736501248
oculus_systemshell_sessionless:hms_disable_non_essential_telemetry,4629999622344540160
oculus_systemshell_sessionless:hms_launch_checks_migration_enabled,4629999622344802304
oculus_systemshell_sessionless:oculus_vrshell_core_quest_retaildemo,4629999622344015872
oculus_systemshell_sessionless:oculus_vrshell_shellstate_refactor,4629999622344736768
oculus_telemetry_sessionless:oculus_telemetry_cc_migration,4630007253695463424
oculus_telemetry_sessionless:oculus_telemetry_quota_default_per_process_bytes_per_minute,4630288728672305152
oculus_telemetry_sessionless:oculus_telemetry_quota_enable,4630007253695660032
oculus_telemetry_sessionless:oculus_telemetry_quota_enforced_processes_list,4630570203649146880
oculus_telemetry_sessionless:oculus_telemetry_quota_event_opt_out_list,4630570203649212416
oculus_telemetry_sessionless:oculus_telemetry_quota_override_map,4630570203649277952
oculus_telemetry_sessionless:oculus_telemetry_upload_budget_config,4630570203650195456
oculus_telemetry_sessionless:oculus_telemetry_upload_budget_event_priority_map,4630570203649540096
oculus_telemetry_sessionless:oscontrol_ondemand_remote_config_enabled,4630007253695528960
oculus_xrruntime_sessionless:arvr_gk_hand_tracking_valid_flags,4630004581153243136
oculus_xrruntime_sessionless:arvr_gk_nimble_v204,4630004581153308672
oculus_xrruntime_sessionless:arvr_gk_nimble_v85,4630004581152653312
oculus_xrruntime_sessionless:oculus_improved_hand_ipc_mobile,4630004581152980992
oculus_xrruntime_sessionless:oculus_java_render_models,4630004581152849920
oculus_xrruntime_sessionless:oculus_mobile_adjust_capsense_joint_orientations,4630004581152194560
oculus_xrruntime_sessionless:oculus_mobile_always_use_java_input_hooks,4630004581152325632
oculus_xrruntime_sessionless:oculus_mobile_enable_mg_middle_pinch,4630004581153112064
oculus_xrruntime_sessionless:oculus_mobile_enable_mg_middle_pinch_launch_meta_ai,4630004581153046528
oculus_xrruntime_sessionless:oculus_mobile_hands_usage_events_statsd_migration,4630004581152260096
oculus_xrruntime_sessionless:oculus_mobile_mg_2_0_enable_runtime_heuristic,4630004581152784384
oculus_xrruntime_sessionless:oculus_mobile_mg_2_0_use_thumb_wrist_distance,4630004581152718848
oculus_xrruntime_sessionless:threadtag_telemetry_background,4630004581152129024
oculus_xrruntime_sessionless:vrruntime_ext_conformance_automation_tier4,4630004581153505280
permissions:auto_revoke_check_frequency_millis,4630288711223934976
permissions:auto_revoke_unused_threshold_millis2,4630288711223869440
rl_consent_platform_sessionless:backoff_time_seconds,4630846385883709440
rl_consent_platform_sessionless:max_poll_duration_seconds,4630846385883840512
rl_consent_platform_sessionless:notification_interaction_worker_retry_count,4630846385884233728
rl_consent_platform_sessionless:notification_render_periodic_check_delay_seconds,4630846385884299264
rl_consent_platform_sessionless:notification_resurface_action_delay_ms,4630846385884168192
rl_consent_platform_sessionless:notification_toast_auto_dismiss_default_delay_seconds,4630846385884495872
rl_consent_platform_sessionless:nux_download_interval_seconds,4630846385883906048
rl_consent_platform_sessionless:on_boot_connectivity_restore_wait_interval_at_init_ms,4630846385884037120
rl_consent_platform_sessionless:on_boot_connectivity_restore_wait_interval_at_lost_ms,4630846385884102656
rl_consent_platform_sessionless:on_boot_max_new_intent_retry_count,4630283435931140096
rl_consent_platform_sessionless:on_boot_periodic_sync_request_interval_ms,4630846385883971584
sessionless_oculus_multiuser:oc_sessionless_disable_single_user_welcome_screen,4630003801078956032
sessionless_oculus_multiuser:oc_sessionless_welcome_screen_enabled,4630003801078759424
sessionless_oculus_multiuser:oc_usersync_hardware_api_enabled,4630003801078824960
slam_native:accel_bias_rw_density_override,4630851360538034176
slam_native:accel_bias_turnon_stdev,4630851360538296320
slam_native:adaptive_pixel_sigma_drop_thresh,4630851360537640960
slam_native:add_imu_edges_entire_map,4630006935608950784
slam_native:allow_keyframes_when_validating,4630006935602135040
slam_native:always_on_half_rate_tracking,6935849944817270784
slam_native:asad_hessian_reduction_max_variance,4630851360537837568
slam_native:asad_hessian_reduction_variance_rate,4630851360537772032
slam_native:asad_threshold,4630288410584743936
slam_native:ba_max_iterations,4630288410585989120
slam_native:ba_param_tolerance,4630851360539344896
slam_native:big_search_in_submap_validation,4630006935608098816
slam_native:blur_inflation_factor,4630851360537706496
slam_native:conditional_culling_absolute_thresh,4630288410576617472
slam_native:conditional_culling_min_krs_per_point,4630288410576683008
slam_native:conditional_culling_min_obs_per_point,4630288410576748544
slam_native:conditional_culling_relative_thresh,4630851360530235392
slam_native:consider_non_stereo_features_in_keyframing,4630006935602003968
slam_native:decide_keyframes_in_frontend,4630006935602069504
slam_native:drop_incompatible_s2ts,4630006935608360960
slam_native:drop_t2s_if_queue_not_empty,4630006935601938432
slam_native:enable_conditional_culling,4630006935600234496
slam_native:enable_display_ocal,4630006935605936128
slam_native:enable_motion_model,4630006935603511296
slam_native:enable_odd_even_chain,4630006935606263808
slam_native:enable_zncc_line_search,4630006935608754176
slam_native:extended_6dof_dead_reckoning,4630006935601020928
slam_native:fix_kr_after_num_ba,4630288410585858048
slam_native:fix_overopt_krs_before_points,4630006935608623104
slam_native:force_publish_s2t_for_new_kr,4630006935608426496
slam_native:frontend_use_current_frame_stats_in_keyframing,4630006935603052544
slam_native:gyro_accel_scale_turnon_stdev_override,4630851360538427392
slam_native:gyro_bias_rw_density_override,4630851360537968640
slam_native:gyro_bias_turnon_stdev,4630851360538361856
slam_native:half_rate_tracking_when_healthy,4630006935603642368
slam_native:idle_detect_percent_segments_needed,4630851360536526848
slam_native:idle_detect_rotation_threshold_deg,4630851360536461312
slam_native:keyframe_dist_square_m,4630851360532529152
slam_native:keyframe_every_frame_in_vim,4630006935603183616
slam_native:keyframe_when_no_kf_within_angle,4630006935603249152
slam_native:load_temp_bias_model_in_factory_fallback,6935849944820154368
slam_native:low_power_localization_aggressive,4630006935605084160
slam_native:low_power_localization_assertive,4630006935605411840
slam_native:low_power_localization_conservative,4630006935605149696
slam_native:low_power_localization_moderate,4630006935605215232
slam_native:map_inliers_to_increase_kf_distance,4630288410578911232
slam_native:mapper_l1_size,4630288410577010688
slam_native:mapper_lte_timeout_s,4630851360534364160
slam_native:marginalize_separately_per_l1,4630006935600365568
slam_native:match_failures_to_report_unmatched,4630288410583564288
slam_native:match_ratio_to_report_unmatched,4630851360536788992
slam_native:max_adaptive_pixel_sigma,4630851360537313280
slam_native:max_blur_to_skip_level,4630851360537903104
slam_native:max_duration_imu_edge_sec,4630851360532856832
slam_native:max_num_unmatched_points,4630288410583302144
slam_native:max_time_between_t2s,4630851360537247744
slam_native:min_adaptive_pixel_sigma_lvl0,4630851360537378816
slam_native:min_adaptive_pixel_sigma_lvl1,4630851360537444352
slam_native:min_adaptive_pixel_sigma_lvl2,4630851360537509888
slam_native:min_inliers_first_kf_after_reloc,4630288410579042304
slam_native:min_inliers_to_consider_unmatched,4630288410583498752
slam_native:min_observations_to_keyframe,4630288410578976768
slam_native:min_time_between_kfs,4630851360537182208
slam_native:min_time_good_frames_to_accept_tracking_validation,4630851360533446656
slam_native:min_vio_edge_gravity_stdev_dev,4630851360533053440
slam_native:min_vio_edge_position_stdev_m,4630851360532922368
slam_native:min_vio_edge_rot_stdev_deg,4630851360532987904
slam_native:motion_model_covariance_scale,4630851360534233088
slam_native:motion_model_force_accept,6935849944817991680
slam_native:motion_model_min_log_std_uncertainty,4630851360534167552
slam_native:motion_model_uncertainty_scale,4630851360534495232
slam_native:motion_model_use_displacement_norm_constraint_above_threshold,4630851360534560768
slam_native:new_track_ratio_keyframing,4630851360532594688
slam_native:non_vit_map_inlier_thresh,4630288410578255872
slam_native:num_extra_corners_selected,4630288410582712320
slam_native:num_krs_per_marginalization_factor,4630288410577207296
slam_native:num_map_points_to_drop_dupes,4630288410584678400
slam_native:num_optimized_l1s,4630288410585792512
slam_native:num_t2s_waiting_for_vit_result,4630288410579828736
slam_native:num_temporal_protected_krs_culling,4630288410586120192
slam_native:obs_to_consider_outlier_unmatched,4630288410583629824
slam_native:oculus_environment_type_decision_settings_version,4630288410581270528
slam_native:oculus_map_point_cov_inflation_factor,4630851360531218432
slam_native:oculus_map_point_distance_cov_inflation_factor,4630851360531283968
slam_native:oculus_map_point_pixel_stdev,4630851360531349504
slam_native:oculus_si_aec_for_iot_slot_opt_out,4630006935605805056
slam_native:oculus_throttled_vps,4630006935599841280
slam_native:oculus_vio_min_slam_features_to_use_pnp_for_mahal_to_pred,4630288410581336064
slam_native:oculus_vio_submap_constraints_weight,4630851360531415040
slam_native:oculus_vit_inlier_thresh,4630288410578059264
slam_native:only_consider_stable_tracks_for_keyframing,4630006935606984704
slam_native:only_move_one_kr_to_existing_l1,4630006935600627712
slam_native:optimize_only_loaded_l1s,4630006935609016320
slam_native:outlier_ratio_unmatched,4630851360536854528
slam_native:schmidt_close_feature_threshold,4630851360536199168
slam_native:schmidt_threshold_rotation_estimation,4630288410582908928
slam_native:schmidt_threshold_translation_estimation,4630288410582843392
slam_native:track_creation_skip_threshold,4630288410577469440
slam_native:tracker_lte_timeout_s,4630851360534298624
slam_native:use_identity_measurement_hessian,6935849944821137408
slam_native:use_partitioned_cost_ba,4630006935608885248
slam_native:use_recent_list_for_temporal_protected_kr,4630006935609475072
slam_native:use_strict_ransac_quality_checks,4630006935603380224
slam_native:use_unit_ba_measurements,4630006935608557568
slam_native:use_vectorized_ba,4630006935608819712
slam_native:use_vio_imu_edges_in_map,4630006935602528256
slam_native:vio_edge_decorrelation_factor,4630851360533118976
slam_native:vio_imu_edges_recompute_old_hessians,4630006935602593792
slam_native:vio_num_map_krs_in_state,4630288410579369984
slam_native:vit_position_std_thresh_m,4630851360531546112
slam_native:vit_rotation_std_thresh_deg,4630851360531611648
slam_native:zncc_trust_pre_gradient_checks,4630006935609344000
system_extensions_connectivity_sessionless:ocms_network_optimization_enabled,4630013447306739712
transport_manager_sessionless:connect_timeout_msec,4630286797817446400
